designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4054223044685998208,4054223044685998208,265.07951387386817,-32.21210570839151,0.1521032804872603,-4.953195494199406,-7.020695198972474,1.225975,18.373383,21.874146,16.5108,5.363346,3.500763,1.8625832,,,,,,,VARIABLE,0,false,false,false,true,false,true,false,4024.7505,1.3106,0.384,10342.989,9.9855,5.932,3.5061
Gaia DR3 4054223044686835328,4054223044686835328,265.0788853659656,-32.22048769529615,1.7931066839115066,-1.5961632157815788,-4.1855333952083535,1.1344402,20.2901,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044686836992,4054223044686836992,265.0795805323574,-32.2178671836745,-0.00891384098631888,0.12639155433208926,-2.4064297583726617,1.0635338,20.075981,21.452946,18.821266,2.6316795,1.3769646,1.254715,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689286656,4054223044689286656,265.0790427873457,-32.21853218139466,,,,,20.82234,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689288448,4054223044689288448,265.0775491275788,-32.21910184267492,1.152820268048521,-2.36307589692464,-5.5509875086149165,1.2697968,20.575565,21.43221,18.41152,3.020691,0.8566456,2.1640453,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689289472,4054223044689289472,265.08601849623557,-32.214041272686735,2.996574420839402,2.8174286976901146,2.3584769316916017,1.2722567,20.466726,20.59932,18.955936,1.643383,0.13259315,1.5107899,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689300608,4054223044689300608,265.0784487803509,-32.213398364382314,1.461542475926371,3.309717575620127,2.971520783857824,1.0055308,20.390486,21.163877,19.230143,1.9337349,0.7733917,1.1603432,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689310976,4054223044689310976,265.07565522122457,-32.21183772375741,,,,,20.58237,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689821056,4054223044689821056,265.07587865802884,-32.218967482422705,,,,,21.125107,23.32479,20.765009,2.5597801,2.1996822,0.3600979,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044689822976,4054223044689822976,265.0797250994191,-32.21402528369682,0.48680450699604183,1.6632830420020106,-0.4343275216079412,1.0458422,20.217749,22.113758,18.914217,3.199541,1.8960094,1.3035316,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701083136,4054223044701083136,265.0788718092517,-32.219868755803994,0.12473178392773701,-1.433826728547578,-4.818344787350194,1.5447719,19.113836,21.166204,16.94615,4.2200546,2.0523682,2.1676865,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701086208,4054223044701086208,265.084017259695,-32.2139032567719,-0.03857339366419513,-4.876737967348823,-3.1686733846245994,1.1228064,17.94513,21.15303,16.292696,4.8603344,3.207901,1.6524334,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054223044701090688,4054223044701090688,265.07818431407156,-32.21515169686338,0.4983985515869576,0.4450214410351122,-1.1631014023855069,0.9632324,16.779839,17.8226,15.771337,2.0512629,1.0427608,1.008502,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,9458.909,3.9969,-1.1872,2414.9006,4.6469,3.7531,2.0779
Gaia DR3 4054223044701094528,4054223044701094528,265.07964057614896,-32.21081127751158,0.5410454620425981,2.8700308299171025,-4.977858047830999,1.2853574,19.189692,22.16118,17.448753,4.712427,2.971489,1.7409382,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701096576,4054223044701096576,265.07335151545055,-32.214902544085234,-1.1613199571962294,1.2494319647510037,0.8356597167556824,1.1750872,19.733856,18.480122,17.537127,0.9429951,-1.2537346,2.1967297,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701097472,4054223044701097472,265.07169556574655,-32.21563872212801,2.152132388958108,-1.670782954199569,-6.045410714775547,0.919488,10.458818,10.552459,10.273568,0.2788906,0.09364033,0.18525028,-6.086106,2.0043204,11,6,6.3076773E-6,794.8081,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4054223044701102976,4054223044701102976,265.072704510936,-32.20969741385173,,,,,20.637918,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701443968,4054223044701443968,265.07802237207176,-32.21848278455156,,,,,20.865494,21.266542,19.357174,1.9093685,0.40104866,1.5083199,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044701444096,4054223044701444096,265.0775819424557,-32.21857410832893,,,,,20.795265,21.941141,19.316162,2.624979,1.1458759,1.4791031,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218195628054784,4054218195628054784,265.08181549548067,-32.27045174338527,0.6808887568779292,-4.471294788832596,-0.29468896713395853,1.0398754,16.497242,18.120785,15.263041,2.8577442,1.6235428,1.2342014,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054218195630866176,4054218195630866176,265.0726941302398,-32.27505624835323,0.9601956800264271,3.426996264953745,1.1059503127746195,0.991218,18.618546,19.814379,17.549238,2.2651405,1.1958332,1.0693073,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3840.6013,4.7905,-0.4406,638.0765,1.5034,1.0342,0.5708
Gaia DR3 4054218195630868224,4054218195630868224,265.0742734762055,-32.272445296602136,-0.19805059282608123,-2.785534851941886,-4.536429935891372,0.97418433,19.03453,21.493622,17.675943,3.8176785,2.4590912,1.3585873,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218195630871296,4054218195630871296,265.0767561837726,-32.27032805274631,0.14174884807438135,-3.7558544579840003,-8.095975519369816,1.0506945,18.159706,20.905,16.446306,4.4586945,2.7452946,1.7133999,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054218195635565056,4054218195635565056,265.0725506130718,-32.27411464974024,,,,,20.784237,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218195635569920,4054218195635569920,265.07919079543086,-32.273066333565055,0.25948578304827163,-2.822272836308014,-3.0224668051360646,1.1949724,18.522507,21.88918,16.713377,5.175802,3.3666725,1.8091297,,,,,,,VARIABLE,0,false,false,false,true,false,true,false,3226.0054,0.128,0.05,10188.92,9.9626,5.0818,3.9008
Gaia DR3 4054218195635570304,4054218195635570304,265.07958323289796,-32.268231621725235,-0.5444234377962026,-5.556694780853266,-10.575275362452855,1.0516785,20.214943,22.350954,18.544636,3.8063183,2.1360111,1.6703072,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218199962643968,4054218199962643968,265.0719939626233,-32.27459099213148,-0.45343527443930204,-3.0647583800997875,-5.199678367069169,1.1234746,19.99718,21.471619,18.36125,3.1103687,1.4744377,1.635931,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218199962653312,4054218199962653312,265.0777024539568,-32.268121862161394,0.4620782989323263,-1.5071568267920754,-7.188707419635606,1.0113671,19.775227,21.212667,18.673756,2.5389118,1.4374409,1.101471,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218199966004224,4054218199966004224,265.07172005089706,-32.2751232020461,,,,,20.875776,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218199966808960,4054218199966808960,265.0799115431558,-32.273699110758876,,,,,20.736942,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054218199977905664,4054218199977905664,265.0756507623543,-32.274557193181465,2.1830417212553233,-0.9851882344904375,-6.330149843279434,0.837098,13.613584,14.045963,13.003429,1.0425339,0.43237972,0.61015415,-9.418964,6.397655,17,7,,964.73785,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5146.97,4.3523,-0.8021,458.5727,0.1632,0.1325,0.0715
Gaia DR3 4054218199977907456,4054218199977907456,265.0782808183054,-32.271937300358935,0.3697769763252983,-1.3709336928205562,-0.513534152217113,1.0171969,16.309202,18.279316,14.980003,3.2993126,1.9701138,1.3291988,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,7979.7095,2.9818,-3.6331,2466.249,7.5227,5.471,3.131
Gaia DR3 4054219673104323584,4054219673104323584,265.08493301992996,-32.27191018840197,0.45686772066017844,-6.24148732571027,-1.1699415038266343,1.1947343,19.875122,21.969227,18.229282,3.7399445,2.0941048,1.6458397,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219673104325504,4054219673104325504,265.0882815255229,-32.268772440322785,0.3763203443594494,-11.564157217451887,-6.2860219949909455,1.1622884,20.261124,21.91118,18.476559,3.4346218,1.6500568,1.784565,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219673104325760,4054219673104325760,265.0884246428532,-32.26763831848409,0.14116355331664954,-1.03668906989183,-1.855260150752434,1.06037,17.872442,19.654837,16.389088,3.265749,1.7823944,1.4833546,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054219673104328832,4054219673104328832,265.0927965705891,-32.259603804541996,0.9836818306725545,-9.141639716422373,-9.579404069955974,1.161926,20.382483,20.266556,18.672405,1.5941505,-0.11592674,1.7100773,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219673104329088,4054219673104329088,265.0937196955763,-32.26115074065828,0.6829510921836719,-0.6367977976553877,-2.2759500423502645,1.0288147,18.699547,20.601555,17.417675,3.1838799,1.902008,1.2818718,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3714.9927,4.4138,-1.3321,344.8859,3.5894,2.3469,1.306
Gaia DR3 4054219673110930944,4054219673110930944,265.0918456254202,-32.25902077457411,,,,,17.196842,18.496847,15.571012,2.9258356,1.300005,1.6258307,,,,,,,VARIABLE,0,true,false,false,true,false,false,false,,,,,,,
Gaia DR3 4054219673115022336,4054219673115022336,265.0964272688426,-32.26389630841076,,,,,20.830284,20.923182,19.759384,1.1637974,0.092897415,1.0709,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219673115022464,4054219673115022464,265.09383086776484,-32.26436543092558,2.5502378620133532,0.00537171314647032,0.4022942490593968,1.0506995,20.629541,21.008795,19.251556,1.7572384,0.3792534,1.377985,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677432437632,4054219677432437632,265.08867753228253,-32.26530569580003,,,,,19.88802,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677432441216,4054219677432441216,265.08293726995186,-32.26396225603168,-0.09205042905192105,-7.074704063573696,-3.5674731447052617,1.08278,20.114717,19.860718,18.485174,1.3755436,-0.2539997,1.6295433,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677432442112,4054219677432442112,265.08101642365824,-32.26466520610794,0.5902671202730855,1.663120639068978,-1.8541114594424979,1.0446843,19.52532,20.805902,18.208324,2.597578,1.2805824,1.3169956,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677434749056,4054219677434749056,265.0841770492629,-32.27002525339176,0.6885033780106655,0.28872552957470443,-0.9005800498389136,0.99240226,20.245659,21.370365,19.14383,2.2265358,1.1247063,1.1018295,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677434755712,4054219677434755712,265.0857780225758,-32.26695000788081,,,,,21.195396,21.814386,19.639828,2.1745586,0.61898994,1.5555687,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677434758784,4054219677434758784,265.08192196534094,-32.268237141010665,0.23791592535663197,1.2126182571127084,0.3825399563944861,1.0586938,20.264557,21.903473,19.160084,2.7433891,1.638916,1.1044731,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677434764544,4054219677434764544,265.07983378454236,-32.26773669504363,,,,,20.722637,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677434775168,4054219677434775168,265.0804670517236,-32.264391899951114,,,,,20.811537,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677446651648,4054219677446651648,265.08898660913377,-32.266858149604325,1.3104216073626072,-13.329177615387847,-19.452660343760627,0.9468812,16.071943,16.675463,15.243406,1.4320564,0.60351944,0.828537,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4683.9277,4.6822,-0.6017,542.0773,0.5976,0.4599,0.2465
Gaia DR3 4054219677446651776,4054219677446651776,265.0890983721433,-32.26710412140013,,,,,20.761293,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677446654848,4054219677446654848,265.08996550952645,-32.26402555718989,2.11810685875677,-0.9259139693409834,-6.2434120905373875,1.29079,8.307623,8.321068,8.229367,0.091700554,0.0134449005,0.07825565,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4054219677446658560,4054219677446658560,265.08495135648775,-32.2657539693124,1.083742832728505,-5.572037922908675,-1.5076202318821468,1.1827112,20.076908,20.499472,18.133978,2.3654938,0.42256355,1.9429302,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677446658688,4054219677446658688,265.0851651683452,-32.26602560119238,,,,,20.923487,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677446660096,4054219677446660096,265.09162477156775,-32.259002542724936,,,,,17.586775,18.4842,15.62294,2.8612595,0.8974247,1.9638348,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677446662144,4054219677446662144,265.08943856948207,-32.25984239018403,-0.11518597079856951,0.9574043297837459,-5.336203489425245,1.26932,17.201488,20.790045,15.403818,5.3862267,3.5885563,1.7976704,,,,,,,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,
Gaia DR3 4054219677446909568,4054219677446909568,265.08744653667566,-32.26523030745584,0.668110985667885,-9.174886302871723,-7.992385077809467,1.3865242,18.187412,18.990396,16.403208,2.5871887,0.80298424,1.7842045,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054219677446909696,4054219677446909696,265.08211698240643,-32.265799852723895,2.386173666883024,-2.022302178510381,-5.159057708751017,3.018546,14.346996,15.064919,13.512695,1.5522242,0.71792316,0.834301,-35.25159,7.2288327,19,9,,964.73785,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4677.198,4.3411,-1.2107,349.6807,0.9745,0.7451,0.4055
Gaia DR3 4054219677447068800,4054219677447068800,265.09317668577296,-32.26143769497874,,,,,20.659668,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677447069184,4054219677447069184,265.09068096033576,-32.26182281352254,1.7476628732332393,-2.3643517745354203,-5.624665932122558,1.2035056,19.460552,18.792665,17.430897,1.3617687,-0.66788673,2.0296555,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677447125632,4054219677447125632,265.08846678078294,-32.26146287351647,-1.0348332168791512,-2.3052078290264117,-5.415465746822498,1.1882187,20.360273,20.360275,18.574848,1.7854271,1.9073486E-6,1.7854252,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219677448928640,4054219677448928640,265.08715907994707,-32.258524678883084,0.7925807703882117,-1.9240867924161071,-3.2772949399672298,1.1875378,19.765793,21.609007,18.144566,3.4644413,1.843214,1.6212273,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707456553472,4054219707456553472,265.09922289881285,-32.2614970809635,0.279604236434371,-2.0603941397450285,-3.5184741268687345,1.0702467,16.698322,19.398775,15.226903,4.171872,2.7004528,1.4714193,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054219707456558720,4054219707456558720,265.09323056471106,-32.25618409437256,0.2622192624189347,-1.0911997114336334,-1.2361872340704163,1.0289118,18.53316,20.046465,17.42494,2.6215248,1.5133057,1.1082191,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4044.312,4.7161,-0.3663,553.6744,2.7475,1.8635,1.0272
Gaia DR3 4054219707456560128,4054219707456560128,265.1043403392837,-32.2539821767372,0.5470277026757842,1.4471921024601184,0.020870431161917113,0.9412272,18.683533,20.623615,17.161602,3.4620132,1.9400826,1.5219307,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3724.3042,4.0473,-1.3699,459.0276,4.173,2.7034,1.511
Gaia DR3 4054219707456564608,4054219707456564608,265.09938436835586,-32.24987021733754,1.997771117692422,-0.5745161849921008,-18.656800482191976,1.0237002,17.994658,19.352741,16.807644,2.5450974,1.3580837,1.1870136,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3552.9402,4.5503,-0.7491,435.2955,1.1693,0.7766,0.4642
Gaia DR3 4054219707456564992,4054219707456564992,265.0975062419167,-32.24916527121426,0.49412217463220204,0.11287734471799335,-3.0303823570866038,0.98622924,18.480799,20.343014,17.195553,3.147461,1.862215,1.2852459,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4472.186,4.2525,-1.3377,590.1093,5.2454,3.5232,1.9796
Gaia DR3 4054219707464067072,4054219707464067072,265.09278909225975,-32.25241909223659,,,,,20.725924,22.467815,19.278858,3.1889572,1.7418919,1.4470654,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464067968,4054219707464067968,265.0941491600634,-32.259243500919,1.4569017573733802,-2.3034280461983165,-1.199659689293619,1.1524392,20.371855,21.626118,18.792519,2.833599,1.2542629,1.5793362,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464069632,4054219707464069632,265.0973098320867,-32.257339011560724,,,,,20.881033,,19.34171,,,1.5393238,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464069760,4054219707464069760,265.09736693675325,-32.25617383671231,0.12391412283890074,-1.4880488354618315,-1.9749516242245857,1.4497474,19.990341,21.426895,17.967083,3.4598122,1.436554,2.0232582,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464070272,4054219707464070272,265.09797878665427,-32.249494790917176,,,,,20.731033,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464071296,4054219707464071296,265.09925033085807,-32.257014668654385,1.112196546065154,-1.9954988205859518,-4.30543333342939,1.1087555,20.726816,21.157272,19.063665,2.093607,0.43045616,1.6631508,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054219707464071424,4054219707464071424,265.09916247181184,-32.24713233818813,0.8706019900018613,-4.5819750559563435,-3.6386669484162395,1.1022391,20.137758,21.455471,18.52986,2.9256115,1.3177128,1.6078987,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
